timeStampNs,gameTime,posX,posY,posZ,rotX,rotY,rotZ,
33994800,0.0000,-2.4270,0.0000,-0.4420,0.0000,0.0000,0.0000,
970624500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
995060200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1047432300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1058181400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1072332300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1086155700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1100054900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1114493700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1127986100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1141812400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1155787800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1169577200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1183516100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1197452300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1211618600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1225157000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1238875300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1253238100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1267028500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1280827000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1294827900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1308707000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1322699300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1336544900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1350594500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1364225200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1378297400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1392374000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1406090700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1419781100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1434021900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1448382000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1461832400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1473083700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1487251900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1503860300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1517524700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1532170600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1545484900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1559356400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1573250400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1587147300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1601120800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1615016800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1628945100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1643114800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1656913900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
