timeStampNs,gameTime,posX,posY,posZ,rotX,rotY,rotZ,
33988000,0.0000,-2.4270,0.0000,-0.4420,0.0000,0.0000,0.0000,
1084693200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1145291500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1177994100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1189475000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1203287500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1231508100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1245220900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1261140200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1286916500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1300846000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1314335000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1329115300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1356772000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1370483600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1384189900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1398772000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1426143900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1440110200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1453536000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1468290700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1495642600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1509481400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1523284900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1537676200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1565186700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1579131400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1592793100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
